Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793017000000000000020707640003;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640004;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640005;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640006;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640007;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640008;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000020707640009;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120000000000040092600001;SHN201410000611;27253;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;TenneT
E2079301S120000000000040092600003;SHN201410000611;27253;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;TenneT
E2079301S120000000000040092600002;SHN201410000611;27253;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;TenneT
E2079301EA01000000000212494500001;SHN201500000611;13411;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120000000000021164900001;SHN201410000609;11751;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;TenneT
E20793014000000000000020867680002;SHN201510000609;13524;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000035099500002;SHN201510000613;35748;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;Schleswig-Holstein Netz
E20793012000000000000021330250002;SHN201510000614;21390;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E2079301EHA0000000000054004700001;SHN201500000610;39661;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019000000000000004130000002;SHN201500000610;2471;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019000000000000002234000004;SHN201500000610;2087;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019000000000000004006000003;SHN201500000610;2298;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
