Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793018000000000000003697000005;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000004;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000002;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000006;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000001;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600004;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000003;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600006;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600005;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:44:19;03.07.2014;15:49:19;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600002;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600003;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600001;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000006;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000003;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000004;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000002;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000001;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600004;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000005;SHN201500000273;2512;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600006;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600005;SHN201500000273;44026;;Schleswig-Holstein Netz;03.07.2014;15:49:19;03.07.2014;16:34:42;030;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793014000000000000002347000001;SHN201500000274;2291;;Schleswig-Holstein Netz;03.07.2014;15:52:46;03.07.2014;16:51:40;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000002347000009;SHN201500000274;2291;;Schleswig-Holstein Netz;03.07.2014;15:52:46;03.07.2014;16:51:40;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019X00000000000002359000001;SHN201500000274;8389;;Schleswig-Holstein Netz;03.07.2014;15:52:46;03.07.2014;16:51:40;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019Y00000000000002359000001;SHN201500000274;8389;;Schleswig-Holstein Netz;03.07.2014;15:52:46;03.07.2014;16:51:40;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000002359000001;SHN201500000274;8389;;Schleswig-Holstein Netz;03.07.2014;15:52:46;03.07.2014;16:51:40;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000002347000010;SHN201500000274;2291;;Schleswig-Holstein Netz;03.07.2014;15:52:46;03.07.2014;16:51:40;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000002226000001;SHN201411001836;2006;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;LINDEWITT T121;TenneT
E2026001HRA00FLENSBURGE0000100011;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100006;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100007;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100009;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100008;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100003;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100002;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100010;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100001;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100012;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100004;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E2026001HRA00FLENSBURGE0000100005;SHN201411000647;41081;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;FLENSBURG T121;TenneT
E20793010000000000000017774980001;SHN201411000280;6332;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;LINDEWITT T121;TenneT
E20793010000000000000017774980003;SHN201411000280;6332;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;LINDEWITT T121;TenneT
E20793010000000000000017774980002;SHN201411000280;6332;;Schleswig-Holstein Netz;03.07.2014;16:15:00;03.07.2014;17:22:00;000;EEG;Netzengpass;LINDEWITT T121;TenneT
E2079301S120000000000021164900001;SHN201410002418;11751;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;TenneT
E20793010S12000000000002230600001;SHN201500002418;22345;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000020924340001;SHN201410002418;33678;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;Schleswig-Holstein Netz
E20793014000000000000020867680002;SHN201410002418;13524;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000002427000001;SHN201500002418;1687;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000031276000001;SHN201500002418;4570;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000020867680001;SHN201500002418;13524;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000021364980001;SHN201500002418;22481;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000034639600001;SHN201500002418;38037;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014S12000000000002281080001;SHN201500002418;28565;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793016000000000000021339950001;SHN201500002418;22482;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000020998580001;SHN201500002418;16054;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000020852250001;SHN201500002418;15440;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793010000000000000021514230001;SHN201500002418;25101;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000022726500001;SHN201500002418;27726;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793010S12000000000001895470001;SHN201500002418;31878;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793016S12000000000001790030001;SHN201500002418;19105;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000035497800001;SHN201500002418;37505;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000023111800001;SHN201500002418;31742;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000020894590001;SHN201500002418;15246;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793016000000000000020284290001;SHN201500002418;8723;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793016000000000000020634050004;SHN201500002418;11751;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301EA01000000000049808800001;SHN201500002418;32530;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793016000000000000020791400001;SHN201500002418;12944;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000028368400001;SHN201500002418;35274;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793016000000000000020634050005;SHN201500002418;11751;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793010000000000000021297190001;SHN201500002418;23306;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793010000000000000002220000004;SHN201500002418;2285;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793010000000000000017624580001;SHN201500002418;4289;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
