Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E2079301EA01000000000075089800006;SHN201610009624;44317;;Schleswig-Holstein Netz;01.11.2016;02:32:27;01.11.2016;07:20:14;000;EEG;Netzengpass;Schwensby.110/20.Trafo 121;TenneT
E2079301EA01000000000075089800004;SHN201610009624;44317;;Schleswig-Holstein Netz;01.11.2016;02:32:27;01.11.2016;07:20:14;000;EEG;Netzengpass;Schwensby.110/20.Trafo 121;TenneT
E2079301EA01000000000075089800003;SHN201610009624;44317;;Schleswig-Holstein Netz;01.11.2016;02:32:27;01.11.2016;07:20:14;000;EEG;Netzengpass;Schwensby.110/20.Trafo 121;TenneT
E2079301EA01000000000075089800002;SHN201610009624;44317;;Schleswig-Holstein Netz;01.11.2016;02:32:27;01.11.2016;07:20:14;000;EEG;Netzengpass;Schwensby.110/20.Trafo 121;TenneT
E2079301EA01000000000075089800001;SHN201610009624;44317;;Schleswig-Holstein Netz;01.11.2016;02:32:27;01.11.2016;07:20:14;000;EEG;Netzengpass;Schwensby.110/20.Trafo 121;TenneT
E2079301EA01000000000046994300001;SHN201610009621;35959;;Schleswig-Holstein Netz;01.11.2016;02:32:28;01.11.2016;07:20:08;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 121;TenneT
E2079301EA01000000000046994300003;SHN201610009621;35959;;Schleswig-Holstein Netz;01.11.2016;02:32:28;01.11.2016;07:20:08;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 121;TenneT
E2079301EA01000000000046994300002;SHN201610009621;35959;;Schleswig-Holstein Netz;01.11.2016;02:32:28;01.11.2016;07:20:08;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 121;TenneT
E2079301EA01000000000075367100001;SHN201610009622;49661;;Schleswig-Holstein Netz;01.11.2016;02:32:29;01.11.2016;07:20:11;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 122;TenneT
E2079301EA01000000000044652700004;SHN201610009631;32380;;Schleswig-Holstein Netz;01.11.2016;02:32:30;01.11.2016;07:20:30;030;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000044652700001;SHN201610009631;32380;;Schleswig-Holstein Netz;01.11.2016;02:32:30;01.11.2016;07:20:30;030;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000044652700003;SHN201610009631;32380;;Schleswig-Holstein Netz;01.11.2016;02:32:30;01.11.2016;07:20:30;030;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA01000000000044652700002;SHN201610009631;32380;;Schleswig-Holstein Netz;01.11.2016;02:32:30;01.11.2016;07:20:30;030;EEG;Netzengpass;Soholm.110/20.Trafo 122;TenneT
E2079301EA02000000000071094100002;SHN201610009621;44219;;Schleswig-Holstein Netz;01.11.2016;02:32:33;01.11.2016;07:20:09;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 121;TenneT
E2079301EA01000000000071094100001;SHN201610009621;44219;;Schleswig-Holstein Netz;01.11.2016;02:32:33;01.11.2016;07:20:09;000;EEG;Netzengpass;Lindewitt Nord.110/20.Trafo 121;TenneT
