Anlageschl;Einsatz-ID;Projektnummer;DSO Schl¸ssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entsch‰digungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793014000000000000003379000003;SHN201500004063;2965;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003163000003;SHN201500004063;3201;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003253000001;SHN201500004063;3417;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003261000001;SHN201500004063;3060;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003213000001;SHN201500004063;12372;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000017571500001;SHN201500004063;3878;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003213000002;SHN201500004063;12372;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003288000005;SHN201500004063;3106;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003288000003;SHN201500004063;3106;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003379000002;SHN201500004063;2965;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003257000001;SHN201500004063;3371;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003383000001;SHN201500004063;3401;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000004322000001;SHN201500004063;3658;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014A00000000000004322000003;SHN201500004063;3658;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003379000001;SHN201500004063;2965;;Schleswig-Holstein Netz;22.10.2014;05:02:52;22.10.2014;05:14:11;030;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003290000006;SHN201500004064;2788;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 121;Schleswig-Holstein Netz
E20793016000000000000003396000008;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000000;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003237000001;SHN201500004064;3414;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003225000003;SHN201500004064;2933;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000003;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA02000000000069489600002;SHN201500004064;45141;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000002;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA03000000000069489600003;SHN201500004064;45141;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000005;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000004;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000002;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000004132000002;SHN201500004064;3502;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003290000006;SHN201500004064;2788;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000004132000003;SHN201500004064;3502;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000007;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000007;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000001;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000004;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000004095000001;SHN201500004064;3721;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003237000003;SHN201500004064;3414;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000013;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000002;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000009;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000003;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000006;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003237000002;SHN201500004064;3414;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000001;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000007;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000008;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000001;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000008;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000006;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000002;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003235000001;SHN201500004064;3004;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000007;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000004;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003231000001;SHN201500004064;3027;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003225000004;SHN201500004064;2933;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000003;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000006;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000003;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793011000000000000000725200002;SHN201500004064;8484;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000010;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000011;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000008;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000001;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000005;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003237000004;SHN201500004064;3414;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003225000001;SHN201500004064;2933;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003225000002;SHN201500004064;2933;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000004132000001;SHN201500004064;3502;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000005;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000010;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000012;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000004;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000069489600001;SHN201500004064;45141;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000006;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000005;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000009;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000009;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;05:35:50;22.10.2014;06:02:51;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120C00000000039719200004;SHN201410004070;27461;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120E00000000039719200006;SHN201410004070;27461;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120F00000000039719200005;SHN201410004070;27461;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301EA02000000000038760600002;SHN201410004070;26332;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120000000000038760600001;SHN201410004070;26332;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120000000000039719200001;SHN201410004070;27461;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120A00000000039719200002;SHN201410004070;27461;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120B00000000039719200003;SHN201410004070;27461;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆhrden.110/20.Trafo 123;Schleswig-Holstein Netz
E2079301S120000000000039564000001;SHN201500004070;39424;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120A00000000039566500002;SHN201500004070;40625;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120A00000000039564000002;SHN201500004070;39424;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120B00000000039566500003;SHN201500004070;40625;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120C00000000039564000004;SHN201500004070;39424;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S12EA03000000042131600003;SHN201500004070;38888;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000054495000001;SHN201500004070;42276;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA02000000000054495000002;SHN201500004070;42276;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S12EA01000000042131600001;SHN201500004070;38888;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120B00000000039564000003;SHN201500004070;39424;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000039566500001;SHN201500004070;40625;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S12EA02000000042131600002;SHN201500004070;38888;;Schleswig-Holstein Netz;22.10.2014;06:02:49;22.10.2014;06:26:30;060;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003290000006;SHN201500004064;2788;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆhrden.110/20.Trafo 121;Schleswig-Holstein Netz
E20793016000000000000003396000008;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000000;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003237000001;SHN201500004064;3414;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003225000003;SHN201500004064;2933;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000012;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000004;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000069489600001;SHN201500004064;45141;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000003;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA02000000000069489600002;SHN201500004064;45141;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000002;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA03000000000069489600003;SHN201500004064;45141;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000005;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000004;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000002;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000010;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000004132000002;SHN201500004064;3502;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000009;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000004132000003;SHN201500004064;3502;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000007;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003396000001;SHN201500004064;3117;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000013;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000002;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003237000002;SHN201500004064;3414;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003229000001;SHN201500004064;3026;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003227000006;SHN201500004064;3025;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003398000001;SHN201500004064;3116;;Schleswig-Holstein Netz;22.10.2014;06:02:51;22.10.2014;07:22:55;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
