Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793019000000000000020894470001;SHN201650000470;13826;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021469470002;SHN201650000471;13078;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E2079304S120000000000031923100002;SHN201650000470;15495;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793014000000000000021239440001;SHN201650000470;15495;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021263290001;SHN201650000470;23686;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000035085000001;SHN201650000470;27946;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018Z00000000000002823000001;SHN201650000470;2843;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000002823000001;SHN201650000470;2843;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000002668000001;SHN201650000470;2956;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000034181600001;SHN201650000470;37306;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000034209700002;SHN201650000470;37496;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000020608590001;SHN201650000470;3812;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301SZP0000000000043407800001;SHN201650000470;42967;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
